#Planet,Time from mid-transit (day),Flux,Error,Transit model,,Period-folded Spitzer transit photometry for the 7 planets of TRAPPIST-1
b,-0.022338,0.99906,0.00101,1
b,-0.022226,1.000477,0.001373,1
b,-0.02205,0.999375,0.000822,1
b,-0.022012,0.999595,0.000986,1
b,-0.021917,1.000429,0.000881,1
b,-0.021719,0.99996,0.000777,1
b,-0.021497,1.000711,0.000913,1
b,-0.021084,0.999847,0.001097,1
b,-0.020988,0.999718,0.000891,1
b,-0.020923,1.000796,0.000952,1
b,-0.020911,1.000087,0.00119,1
b,-0.020845,0.999241,0.000839,1
b,-0.020844,1.000493,0.001116,1
b,-0.020722,0.999808,0.00139,1
b,-0.020553,1.00096,0.00097,1
b,-0.020515,0.99905,0.00115,1
b,-0.02042,1.000019,0.000704,1
b,-0.020206,1.001195,0.000882,1
b,-0.019999,1.000306,0.000957,1
b,-0.019586,1.000257,0.001113,1
b,-0.019493,1.000369,0.000806,1
b,-0.01943,0.998948,0.000912,1
b,-0.019412,1.000213,0.00108,1
b,-0.019348,1.000886,0.00087,1
b,-0.019346,1.00011,0.001002,1
b,-0.019227,0.999954,0.00192,1
b,-0.019054,1.000711,0.001007,1
b,-0.019017,1.000632,0.000955,1
b,-0.018921,1.002207,0.000871,1
b,-0.018723,1.000269,0.000726,1
b,-0.018501,1.000283,0.000833,1
b,-0.018088,0.999427,0.001059,1
b,-0.017997,0.999242,0.000828,1
b,-0.017934,0.999244,0.000876,1
b,-0.017915,1.000593,0.000967,1
b,-0.017849,0.99934,0.00122,1
b,-0.017838,1.001098,0.00098,1
b,-0.017696,0.998826,0.001431,1
b,-0.017558,1.000416,0.0011,1
b,-0.01752,0.998449,0.000809,1
b,-0.017425,0.999743,0.000857,1
b,-0.017225,0.998816,0.000637,1
b,-0.017004,0.99905,0.000712,1
b,-0.01659,0.999169,0.00104,1
b,-0.016496,0.999823,0.000863,1
b,-0.016444,0.999879,0.000907,1
b,-0.016417,0.998616,0.001075,1
b,-0.016352,1.00004,0.000951,1
b,-0.016351,1.000878,0.001142,1
b,-0.016222,0.999324,0.001365,1
b,-0.01606,1.000314,0.000969,1
b,-0.016022,1.001868,0.001051,1
b,-0.015927,1.000148,0.000848,1
b,-0.015728,0.999326,0.00072,1
b,-0.015504,0.999652,0.000871,1
b,-0.015104,0.999224,0.000993,1
b,-0.014985,1.000035,0.000904,1
b,-0.014948,0.999196,0.000879,1
b,-0.014919,1.000996,0.000978,1
b,-0.014854,0.998688,0.00102,1
b,-0.014844,0.999867,0.000956,1
b,-0.014728,1.000654,0.001265,1
b,-0.014563,1.000219,0.001014,1
b,-0.014524,0.998705,0.00109,1
b,-0.01443,1.00196,0.000849,1
b,-0.01423,0.99892,0.000837,1
b,-0.014008,1.000676,0.000877,1
b,-0.013831,1.000316,0.000985,1
b,-0.01359,0.99941,0.001124,1
b,-0.013499,1.00068,0.000913,1
b,-0.013461,1.000755,0.000962,1
b,-0.013421,1.000352,0.001211,1
b,-0.013364,1.001136,0.001016,1
b,-0.013357,0.9993,0.000897,1
b,-0.013228,0.999147,0.00145,1
b,-0.013065,1.001103,0.00095,1
b,-0.013027,0.999594,0.000949,1
b,-0.012932,0.999372,0.000821,1
b,-0.012732,1.00124,0.000849,0.999985
b,-0.01251,0.999929,0.000842,0.999689
b,-0.012344,1.00044,0.001079,0.999338
b,-0.012096,0.99853,0.001126,0.998688
b,-0.011996,0.997846,0.001027,0.998391
b,-0.011955,0.997473,0.00089,0.998264
b,-0.011923,0.997892,0.001134,0.998163
b,-0.01186,0.996714,0.000944,0.997963
b,-0.011857,0.997286,0.000979,0.997955
b,-0.011739,0.996596,0.001368,0.997567
b,-0.011566,0.997814,0.001021,0.996979
b,-0.01153,0.99661,0.000985,0.996852
b,-0.011434,0.995516,0.000812,0.996517
b,-0.011234,0.995931,0.000777,0.995821
b,-0.011012,0.995231,0.000916,0.995067
b,-0.010847,0.993914,0.001154,0.994535
b,-0.010605,0.99479,0.001168,0.993846
